feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
COG3507	log_depth	log_depth	0.231989881996642	0.0733418328487522	139	139	0.00197009775187328	0.0121549061297394
COG4125	size_fraction	0.22-3	1.35176143668326	0.427343767784045	139	130	0.00196985232510586	0.0121549061297394
COG1001	Mean_Salinity	Mean_Salinity	0.120489410652606	0.0380970122837269	139	139	0.00197279916714339	0.012168500189762
COG3182	size_fraction	0.22-3	0.639497037252173	0.20221891724828	139	139	0.00197467740041036	0.0121770111678006
COG3142	log_depth	log_depth	-0.210146287995584	0.0664568604653434	139	139	0.00197626723548721	0.0121837398681361
COG1703	log_PO4	log_PO4	0.165447413757212	0.0523266079893493	139	139	0.00197829875480354	0.0121901122767617
COG3425	Mean_Salinity	Mean_Salinity	0.118560458523026	0.0374972275918064	139	139	0.00197814751573646	0.0121901122767617
COG0245	log_depth	log_depth	-0.0566524035878333	0.0179195688124759	139	139	0.00198042853780377	0.0121950663867625
COG1593	Absolute_Latitude	Absolute_Latitude	0.00626171744000858	0.00198055766304547	139	139	0.00197973431584005	0.0121950663867625
COG4454	Mean_Salinity	Mean_Salinity	0.116820993888	0.0369516526206977	139	139	0.00198060017283373	0.0121950663867625
COG4922	size_fraction	0.22-3	0.980027985848122	0.310080123733756	139	137	0.00198620570809982	0.0122264998388246
